"subject" "session" "orLarge" "orSmall" "task" "rt" "response" "vertical"
"23993" 13 1 "Right" -1.5 "comp" 0.811447382992 0 FALSE
"23994" 13 1 "Right" 2 "comp" 0.77637001907 1 FALSE
"23995" 13 1 "Right" 0.5 "comp" 0.799654891292 0 FALSE
"23996" 13 1 "Right" -2 "comp" 0.69386550496 0 FALSE
"23997" 13 1 "Bottom" 0 "equ" 1.39947060846 1 TRUE
"23998" 13 1 "Bottom" -1 "equ" 1.30539782364 1 TRUE
"23999" 13 1 "Left" 0 "equ" 1.52879591788 0 FALSE
"24000" 13 1 "Right" 2 "comp" 1.01137126284 1 FALSE
"24001" 13 1 "Bottom" 0.5 "comp" 0.905565012014 1 TRUE
"24002" 13 1 "Bottom" -1 "comp" 1.77580812508 0 TRUE
"24003" 13 1 "Left" 2 "equ" 0.987847604847 0 FALSE
"24004" 13 1 "Left" -1.5 "equ" 1.04667361433 1 FALSE
"24005" 13 1 "Right" -1.5 "equ" 0.952561351281 0 FALSE
"24006" 13 1 "Left" -0.5 "equ" 1.55234563917 1 FALSE
"24007" 13 1 "Bottom" 0 "equ" 1.28185960084 0 TRUE
"24008" 13 1 "Top" -1.5 "comp" 1.25836468914 0 TRUE
"24009" 13 1 "Right" 1.5 "comp" 0.940835934234 1 FALSE
"24010" 13 1 "Right" -0.5 "comp" 0.964322413696 0 FALSE
"24011" 13 1 "Left" 0.5 "equ" 1.42299005034 1 FALSE
"24012" 13 1 "Right" -2 "equ" 0.823224926629 0 FALSE
"24013" 13 1 "Left" 0.5 "comp" 1.51706015217 1 FALSE
"24014" 13 1 "Bottom" 2 "equ" 1.29361721374 0 TRUE
"24015" 13 1 "Right" -0.5 "comp" 1.01137126284 0 FALSE
"24016" 13 1 "Right" -2 "comp" 0.752632105447 0 FALSE
"24017" 13 1 "Left" -1.5 "equ" 1.3289222482 0 FALSE
"24018" 13 1 "Right" -1.5 "comp" 0.858473618384 0 FALSE
"24019" 13 1 "Left" -0.5 "equ" 1.0583722015 1 FALSE
"24020" 13 1 "Right" -1 "equ" 0.846730186997 0 FALSE
"24021" 13 1 "Bottom" 2 "equ" 0.87025231187 0 TRUE
"24022" 13 1 "Bottom" 1.5 "comp" 0.905476856744 1 TRUE
"24023" 13 1 "Bottom" 2 "equ" 1.43473731456 0 TRUE
"24024" 13 1 "Right" 0 "comp" 1.31713550576 0 FALSE
"24025" 13 1 "Left" 1.5 "equ" 1.24655150011 1 FALSE
"24026" 13 1 "Right" 2 "comp" 0.905569994706 1 FALSE
"24027" 13 1 "Bottom" 2 "equ" 0.870233914262 0 TRUE
"24028" 13 1 "Left" 1 "equ" 1.12901216658 0 FALSE
"24029" 13 1 "Bottom" 1 "equ" 1.04667323103 1 TRUE
"24030" 13 1 "Left" 1.5 "comp" 1.10549080829 1 FALSE
"24031" 13 1 "Left" -1.5 "comp" 0.917285829652 0 FALSE
"24032" 13 1 "Bottom" 1 "equ" 0.799662556965 0 TRUE
"24033" 13 1 "Bottom" 0 "equ" 0.882011074602 1 TRUE
"24034" 13 1 "Bottom" 0.5 "equ" 0.776177993917 1 TRUE
"24035" 13 1 "Bottom" -0.5 "equ" 0.764391634744 1 TRUE
"24036" 13 1 "Top" 0.5 "equ" 0.823184681838 0 TRUE
"24037" 13 1 "Right" 1 "equ" 1.3289295306 1 FALSE
"24038" 13 1 "Top" 1 "equ" 1.19953446354 0 TRUE
"24039" 13 1 "Top" 0 "equ" 1.79932143442 1 TRUE
"24040" 13 1 "Right" 1.5 "comp" 0.740867976754 1 FALSE
"24041" 13 1 "Left" -1 "equ" 2.44615227175 0 FALSE
"24042" 13 1 "Bottom" 1 "comp" 0.893796667195 1 TRUE
"24043" 13 1 "Right" -1.5 "equ" 1.03491331846 0 FALSE
"24044" 13 1 "Bottom" -1 "comp" 2.15213644289 0 TRUE
"24045" 13 1 "Right" -1 "equ" 1.64641804071 0 FALSE
"24046" 13 1 "Left" 1.5 "comp" 1.31715428666 1 FALSE
"24047" 13 1 "Left" 2 "comp" 0.75263325531 1 FALSE
"24048" 13 1 "Right" -2 "comp" 0.752630955612 0 FALSE
"24049" 13 1 "Bottom" -0.5 "equ" 1.09371326464 1 TRUE
"24050" 13 1 "Bottom" -1 "comp" 0.870250012173 0 TRUE
"24051" 13 1 "Bottom" -1.5 "comp" 1.24658791207 0 TRUE
"24052" 13 1 "Right" 0 "equ" 1.15250362875 1 FALSE
"24053" 13 1 "Left" -1.5 "comp" 0.952570166803 0 FALSE
"24054" 13 1 "Left" -1 "comp" 0.823182765424 0 FALSE
"24055" 13 1 "Right" 0.5 "equ" 1.07019458934 0 FALSE
"24056" 13 1 "Right" -2 "comp" 1.15246491708 0 FALSE
"24057" 13 1 "Left" 1 "comp" 0.893792834366 1 FALSE
"24058" 13 1 "Bottom" -0.5 "comp" 1.01134519954 1 TRUE
"24059" 13 1 "Left" -1.5 "equ" 1.52882543072 0 FALSE
"24060" 13 1 "Top" -0.5 "comp" 1.54057346151 1 TRUE
"24061" 13 1 "Bottom" -1 "equ" 1.41120944043 1 TRUE
"24062" 13 1 "Bottom" -2 "comp" 1.05841129644 0 TRUE
"24063" 13 1 "Left" -0.5 "equ" 1.70524098391 0 FALSE
"24064" 13 1 "Top" -1 "comp" 2.28148283291 1 TRUE
"24065" 13 1 "Bottom" 2 "comp" 0.952608878462 1 TRUE
"24066" 13 1 "Right" 0 "comp" 1.39949245563 0 FALSE
"24067" 13 1 "Left" 0 "comp" 1.38771107917 0 FALSE
"24068" 13 1 "Left" 2 "equ" 1.19953637995 0 FALSE
"24069" 13 1 "Top" -1.5 "equ" 0.811428602086 1 TRUE
"24070" 13 1 "Left" 2 "comp" 1.105462062 1 FALSE
"24071" 13 1 "Bottom" 0 "comp" 0.999639713264 1 TRUE
"24072" 13 1 "Right" -1.5 "equ" 1.45827093793 0 FALSE
"24073" 13 1 "Top" -1.5 "equ" 0.823183148692 1 TRUE
"24074" 13 1 "Top" 1.5 "equ" 0.752652419498 0 TRUE
"24075" 13 1 "Left" 0.5 "comp" 1.16424935982 0 FALSE
"24076" 13 1 "Left" 2 "equ" 1.31715850279 0 FALSE
"24077" 13 1 "Top" 0.5 "equ" 1.11723308981 0 TRUE
"24078" 13 1 "Left" 0 "equ" 0.9525490862 1 FALSE
"24079" 13 1 "Bottom" 1 "comp" 1.94043003672 1 TRUE
"24080" 13 1 "Left" 0 "comp" 2.2108861789 1 FALSE
"24081" 13 1 "Top" 1 "comp" 0.81146654718 1 TRUE
"24082" 13 1 "Left" -2 "equ" 1.17601118881 0 FALSE
"24083" 13 1 "Top" -1.5 "equ" 0.834959542481 0 TRUE
"24084" 13 1 "Top" 0.5 "comp" 1.02312734259 1 TRUE
"24085" 13 1 "Left" 2 "equ" 0.82320691229 0 FALSE
"24086" 13 1 "Top" -1 "equ" 0.858463269717 1 TRUE
"24087" 13 1 "Left" -1 "comp" 0.811423619394 0 FALSE
"24088" 13 1 "Top" 0.5 "equ" 1.15248753082 0 TRUE
"24089" 13 1 "Left" 1 "comp" 1.05838523315 1 FALSE
"24090" 13 1 "Bottom" 0.5 "comp" 0.858484733617 1 TRUE
"24091" 13 1 "Right" 1.5 "comp" 0.917268198609 1 FALSE
"24092" 13 1 "Right" -1 "equ" 1.29365170927 1 FALSE
"24093" 13 1 "Bottom" 0 "comp" 0.917288129349 1 TRUE
"24094" 13 1 "Bottom" -0.5 "comp" 0.834986755624 0 TRUE
"24095" 13 1 "Left" -1.5 "comp" 0.799711617292 0 FALSE
"24096" 13 1 "Right" 0 "equ" 1.5876326593 0 FALSE
"24097" 13 1 "Top" -0.5 "equ" 0.893797817043 1 TRUE
"24098" 13 1 "Bottom" -1 "equ" 0.823221093786 0 TRUE
"24099" 13 1 "Right" 0 "equ" 1.16451305905 1 FALSE
"24100" 13 1 "Bottom" -2 "comp" 0.917317642205 0 TRUE
"24101" 13 1 "Left" -1.5 "comp" 1.52858089567 0 FALSE
"24102" 13 1 "Right" -2 "equ" 0.952544103508 0 FALSE
"24103" 13 1 "Left" 1.5 "equ" 1.95218649975 0 FALSE
"24104" 13 1 "Left" -0.5 "comp" 1.10545516289 0 FALSE
"24105" 13 1 "Top" 0 "equ" 1.24657411386 0 TRUE
"24106" 13 1 "Top" -1 "comp" 1.28185461817 1 TRUE
"24107" 13 1 "Right" 1 "equ" 1.19950610054 0 FALSE
"24108" 13 1 "Right" -0.5 "equ" 1.12897997074 1 FALSE
"24109" 13 1 "Bottom" 1 "equ" 1.11719246172 0 TRUE
"24110" 13 1 "Bottom" 0 "equ" 0.846700674156 1 TRUE
"24111" 13 1 "Top" 1 "comp" 0.96433429551 1 TRUE
"24112" 13 1 "Top" 0 "comp" 2.16387757457 1 TRUE
"24113" 13 1 "Bottom" -2 "equ" 1.66992598407 0 TRUE
"24114" 13 1 "Top" 1.5 "equ" 0.893772137031 0 TRUE
"24115" 13 1 "Right" 1.5 "equ" 1.27008665663 0 FALSE
"24116" 13 1 "Left" -1 "equ" 0.905511352292 0 FALSE
"24117" 13 1 "Bottom" -1 "equ" 1.1054382984 0 TRUE
"24118" 13 1 "Bottom" -2 "equ" 0.870244262915 0 TRUE
"24119" 13 1 "Top" 1 "equ" 1.17599087479 0 TRUE
"24120" 13 1 "Left" -1 "comp" 0.917310743098 0 FALSE
"24121" 13 2 "Bottom" -1 "equ" 1.08191425713 0 TRUE
"24122" 13 2 "Bottom" 1.5 "comp" 0.787896511843 1 TRUE
"24123" 13 2 "Top" -1 "comp" 1.55236710307 0 TRUE
"24124" 13 2 "Bottom" 1 "equ" 1.02310664525 0 TRUE
"24125" 13 2 "Bottom" -2 "equ" 1.64642608966 0 TRUE
"24126" 13 2 "Top" 0.5 "comp" 0.84676008315 1 TRUE
"24127" 13 2 "Left" 0.5 "equ" 1.04664793432 1 FALSE
"24128" 13 2 "Bottom" 0.5 "equ" 0.870245796046 0 TRUE
"24129" 13 2 "Top" 1.5 "comp" 0.893772520329 1 TRUE
"24130" 13 2 "Bottom" -1.5 "comp" 0.823235275297 0 TRUE
"24131" 13 2 "Top" 2 "equ" 0.834974107274 0 TRUE
"24132" 13 2 "Top" 0.5 "equ" 0.976057412845 1 TRUE
"24133" 13 2 "Bottom" 0.5 "equ" 1.02309706317 1 TRUE
"24134" 13 2 "Left" -0.5 "comp" 1.85813364568 1 FALSE
"24135" 13 2 "Bottom" 1 "equ" 0.858450238084 0 TRUE
"24136" 13 2 "Bottom" 1 "comp" 0.846750117766 1 TRUE
"24137" 13 2 "Top" -1 "comp" 0.881984244726 1 TRUE
"24138" 13 2 "Bottom" 0.5 "comp" 0.78791069334 1 TRUE
"24139" 13 2 "Left" -1 "comp" 0.999605600999 0 FALSE
"24140" 13 2 "Top" 1 "comp" 0.846722904622 1 TRUE
"24141" 13 2 "Bottom" 1 "comp" 1.17602920315 0 TRUE
"24142" 13 2 "Left" -0.5 "equ" 1.37593430211 0 FALSE
"24143" 13 2 "Top" -1.5 "comp" 1.38768999855 1 TRUE
"24144" 13 2 "Top" 1.5 "equ" 1.55233567378 0 TRUE
"24145" 13 2 "Bottom" 1.5 "comp" 0.79967865489 1 TRUE
"24146" 13 2 "Bottom" 2 "equ" 0.729121479104 0 TRUE
"24147" 13 2 "Bottom" 0 "comp" 0.964299033396 1 TRUE
"24148" 13 2 "Left" 1.5 "comp" 1.03488073933 1 FALSE
"24149" 13 2 "Right" -1.5 "equ" 1.07021413681 0 FALSE
"24150" 13 2 "Right" 2 "equ" 0.834991355034 0 FALSE
"24151" 13 2 "Right" 2 "comp" 1.09371479778 1 FALSE
"24152" 13 2 "Left" 1.5 "equ" 0.8114853281 0 FALSE
"24153" 13 2 "Top" -0.5 "equ" 1.41121902253 0 TRUE
"24154" 13 2 "Top" -2 "equ" 0.88203752118 1 TRUE
"24155" 13 2 "Left" -2 "equ" 0.846707573277 0 FALSE
"24156" 13 2 "Right" 2 "comp" 0.84671063954 1 FALSE
"24157" 13 2 "Bottom" 1.5 "equ" 0.917261682771 0 TRUE
"24158" 13 2 "Left" -1.5 "equ" 0.811420553146 0 FALSE
"24159" 13 2 "Top" 0 "comp" 1.49353994372 1 TRUE
"24160" 13 2 "Bottom" 0.5 "comp" 0.63501956471 1 TRUE
"24161" 13 2 "Right" -2 "equ" 0.799673288915 0 FALSE
"24162" 13 2 "Bottom" -0.5 "equ" 0.693847107337 0 TRUE
"24163" 13 2 "Left" 1.5 "comp" 2.59896521049 1 FALSE
"24164" 13 2 "Top" 1.5 "equ" 1.62286448658 0 TRUE
"24165" 13 2 "Bottom" -1 "comp" 1.17601310523 0 TRUE
"24166" 13 2 "Left" -1.5 "equ" 1.27009125602 1 FALSE
"24167" 13 2 "Right" 1.5 "equ" 6.59744702347 1 FALSE
"24168" 13 2 "Right" -0.5 "equ" 1.25809409079 1 FALSE
"24169" 13 2 "Bottom" 1.5 "comp" 0.8585299611 1 TRUE
"24170" 13 2 "Right" -0.5 "equ" 1.22306962004 1 FALSE
"24171" 13 2 "Top" 2 "equ" 0.846729420446 0 TRUE
"24172" 13 2 "Right" 1.5 "equ" 0.787909160223 1 FALSE
"24173" 13 2 "Left" -0.5 "comp" 1.04663835221 0 FALSE
"24174" 13 2 "Bottom" 2 "comp" 0.729116496426 1 TRUE
"24175" 13 2 "Left" -0.5 "equ" 1.36417515609 1 FALSE
"24176" 13 2 "Left" 0 "equ" 0.917297328167 1 FALSE
"24177" 13 2 "Right" -0.5 "equ" 1.18779141545 0 FALSE
"24178" 13 2 "Bottom" -2 "comp" 0.799765660311 0 TRUE
"24179" 13 2 "Bottom" -1 "equ" 1.17603226943 1 TRUE
"24180" 13 2 "Left" -2 "comp" 0.834990971751 0 FALSE
"24181" 13 2 "Top" -1.5 "equ" 1.23502884018 1 TRUE
"24182" 13 2 "Right" -1.5 "equ" 0.834952643374 0 FALSE
"24183" 13 2 "Left" -0.5 "equ" 1.19953561338 0 FALSE
"24184" 13 2 "Bottom" -1.5 "comp" 0.905301696068 0 TRUE
"24185" 13 2 "Left" -1.5 "equ" 1.19954749518 0 FALSE
"24186" 13 2 "Bottom" -2 "comp" 0.858464036282 0 TRUE
"24187" 13 2 "Top" -0.5 "comp" 2.41082424024 0 TRUE
"24188" 13 2 "Top" 0 "comp" 0.823184298555 1 TRUE
"24189" 13 2 "Top" -1.5 "comp" 0.776152697188 0 TRUE
"24190" 13 2 "Right" 1 "equ" 1.3288609228 0 FALSE
"24191" 13 2 "Bottom" 2 "equ" 0.682112108203 0 TRUE
"24192" 13 2 "Right" -1.5 "equ" 1.17601425509 0 FALSE
"24193" 13 2 "Top" 1.5 "comp" 1.17604990049 1 TRUE
"24194" 13 2 "Left" -1 "comp" 0.752662384868 0 FALSE
"24195" 13 2 "Left" -1 "comp" 0.64678484328 0 FALSE
"24196" 13 2 "Top" 2 "equ" 3.75152824821 0 TRUE
"24197" 13 2 "Left" 1 "equ" 0.929052641339 1 FALSE
"24198" 13 2 "Bottom" 1 "equ" 0.7761783772 0 TRUE
"24199" 13 2 "Top" -1.5 "equ" 1.07016392663 0 TRUE
"24200" 13 2 "Left" 0 "equ" 1.04667744716 0 FALSE
"24201" 13 2 "Bottom" -0.5 "comp" 0.952552919043 0 TRUE
"24202" 13 2 "Top" -0.5 "equ" 2.96358919186 1 TRUE
"24203" 13 2 "Left" -0.5 "comp" 1.28185883429 0 FALSE
"24204" 13 2 "Bottom" -1.5 "equ" 1.25831792851 0 TRUE
"24205" 13 2 "Bottom" -2 "comp" 1.2583585566 0 TRUE
"24206" 13 2 "Left" 1.5 "equ" 1.25813701858 0 FALSE
"24207" 13 2 "Left" 1 "comp" 1.36415599189 1 FALSE
"24208" 13 2 "Bottom" -1.5 "equ" 1.1995375298 0 TRUE
"24209" 13 2 "Right" -1 "comp" 0.72913297762 0 FALSE
"24210" 13 2 "Right" 0.5 "comp" 0.893799350175 0 FALSE
"24211" 13 2 "Right" 1 "comp" 0.846704890282 1 FALSE
"24212" 13 2 "Top" 0 "comp" 0.870253461733 1 TRUE
"24213" 13 2 "Left" 2 "equ" 1.17600658941 0 FALSE
"24214" 13 2 "Top" 0.5 "comp" 0.9996151831 1 TRUE
"24215" 13 2 "Right" 0 "comp" 1.07017197559 1 FALSE
"24216" 13 2 "Left" 1.5 "equ" 1.23475900841 1 FALSE
"24217" 13 2 "Right" 2 "equ" 0.75267541653 0 FALSE
"24218" 13 2 "Bottom" 0 "equ" 1.0819571849 1 TRUE
"24219" 13 2 "Right" 1.5 "equ" 1.28184158652 0 FALSE
"24220" 13 2 "Right" -0.5 "comp" 1.30540357289 0 FALSE
"24221" 13 2 "Left" 1.5 "equ" 2.68129264751 0 FALSE
"24222" 13 2 "Left" 0 "comp" 1.65818638554 0 FALSE
"24223" 13 2 "Left" 0.5 "comp" 0.870243496349 1 FALSE
"24224" 13 2 "Left" -0.5 "comp" 0.717369232196 0 FALSE
"24225" 13 2 "Bottom" 0 "equ" 1.74055560048 1 TRUE
"24226" 13 2 "Left" -2 "equ" 0.999627448182 0 FALSE
"24227" 13 2 "Top" 1 "equ" 0.752641687548 0 TRUE
"24228" 13 2 "Right" -1 "equ" 0.952514973935 0 FALSE
"24229" 13 2 "Left" -1.5 "comp" 0.811419403268 0 FALSE
"24230" 13 2 "Top" -1.5 "equ" 1.10544289781 1 TRUE
"24231" 13 2 "Bottom" -0.5 "equ" 1.04659350801 1 TRUE
"24232" 13 2 "Top" -2 "comp" 1.9521757678 0 TRUE
"24233" 13 2 "Bottom" 0 "equ" 1.18777378439 1 TRUE
"24234" 13 2 "Left" -1.5 "equ" 0.764432262833 0 FALSE
"24235" 13 2 "Bottom" 1 "comp" 0.776185276307 1 TRUE
"24236" 13 2 "Right" 1 "equ" 1.39945374397 0 FALSE
"24237" 13 2 "Bottom" 2 "equ" 0.882011841168 0 TRUE
"24238" 13 2 "Right" -1 "comp" 1.18778796589 0 FALSE
"24239" 13 2 "Top" 2 "equ" 1.57567228931 0 TRUE
"24240" 13 2 "Bottom" -2 "equ" 0.75260450902 0 TRUE
"24241" 13 2 "Right" -0.5 "comp" 0.776134682848 0 FALSE
"24242" 13 2 "Right" 1 "comp" 0.999591036219 0 FALSE
"24243" 13 2 "Left" -1.5 "equ" 1.02315608886 0 FALSE
"24244" 13 2 "Top" -2 "comp" 2.41084340443 0 TRUE
"24245" 13 2 "Left" 0 "equ" 1.38771376215 1 FALSE
"24246" 13 2 "Bottom" 2 "comp" 0.776197924672 1 TRUE
"24247" 13 2 "Right" -2 "equ" 1.15256418758 0 FALSE
"24248" 13 2 "Bottom" 0 "equ" 1.44668541946 0 TRUE
"24249" 13 2 "Right" 0.5 "equ" 1.28183583728 0 FALSE
"24250" 13 2 "Right" 0.5 "equ" 1.27007860767 0 FALSE
"24251" 13 2 "Bottom" -2 "equ" 0.98783265677 1 TRUE
"24252" 13 2 "Left" 1 "comp" 1.08195526848 1 FALSE
"24253" 13 2 "Right" 0 "comp" 0.752655102478 0 FALSE
"24254" 13 2 "Top" -0.5 "comp" 1.97571935656 1 TRUE
"24255" 13 2 "Left" 2 "comp" 1.52882773044 1 FALSE
"24256" 13 2 "Left" 0 "comp" 0.858511563478 0 FALSE
"24257" 13 2 "Right" 1 "equ" 1.24656146549 0 FALSE
"24258" 13 2 "Left" 1.5 "comp" 0.787728250274 1 FALSE
"24259" 13 2 "Top" 0 "comp" 3.3046002101 0 TRUE
"24260" 13 2 "Bottom" 0.5 "comp" 0.870243879632 1 TRUE
"24261" 13 2 "Top" -0.5 "equ" 1.30535297944 1 TRUE
"24262" 13 2 "Top" 2 "equ" 0.776187959302 0 TRUE
"24263" 13 2 "Right" 1.5 "comp" 1.24653961831 1 FALSE
"24264" 13 2 "Right" 0 "equ" 1.64641919055 0 FALSE
"24265" 13 2 "Left" -2 "equ" 0.764398917148 0 FALSE
"24266" 13 2 "Right" 0 "comp" 1.27011961903 0 FALSE
"24267" 13 2 "Left" -0.5 "equ" 1.25837312138 1 FALSE
"24268" 13 2 "Bottom" -1 "comp" 0.91729234549 1 TRUE
"24269" 13 2 "Top" 0 "comp" 1.37596649793 1 TRUE
"24270" 13 2 "Top" 1 "comp" 0.693788848206 1 TRUE
"24271" 13 2 "Top" -2 "equ" 1.76400720114 0 TRUE
"24272" 13 2 "Top" -1 "comp" 2.34025518267 0 TRUE
"24273" 13 2 "Top" 0.5 "comp" 0.776130083439 1 TRUE
"24274" 13 2 "Right" -1 "equ" 1.9404400021 1 FALSE
"24275" 13 2 "Right" 0 "comp" 1.12894777489 1 FALSE
"24276" 13 2 "Top" 0.5 "equ" 1.90512116942 0 TRUE
"24277" 13 2 "Left" -0.5 "equ" 1.12897460477 0 FALSE
"24278" 13 2 "Left" 2 "comp" 0.893784402113 1 FALSE
"24279" 13 2 "Right" 1.5 "comp" 0.682123223436 1 FALSE
"24280" 13 2 "Left" 1.5 "comp" 1.04662877011 1 FALSE
"24281" 13 2 "Top" -1.5 "equ" 1.23478737142 1 TRUE
"24282" 13 2 "Right" 1 "equ" 1.11733657643 0 FALSE
"24283" 13 2 "Left" -2 "comp" 0.846718305198 0 FALSE
"24284" 13 2 "Top" 1 "equ" 1.41122323865 0 TRUE
"24285" 13 2 "Right" -1 "comp" 0.870250395456 0 FALSE
"24286" 13 2 "Top" 1.5 "equ" 2.48140747932 1 TRUE
"24287" 13 2 "Bottom" 0 "comp" 0.846927578154 1 TRUE
"24288" 13 2 "Top" 1 "comp" 0.740864143911 1 TRUE
"24289" 13 2 "Left" 1 "comp" 1.29365324241 1 FALSE
"24290" 13 2 "Top" -2 "equ" 1.23484333084 0 TRUE
"24291" 13 2 "Right" 1.5 "comp" 0.799660257268 1 FALSE
"24292" 13 2 "Right" 0.5 "equ" 1.28186649996 1 FALSE
"24293" 13 2 "Bottom" -1.5 "equ" 1.55237131919 0 TRUE
"24294" 13 2 "Top" -1 "comp" 1.99923151603 0 TRUE
"24295" 13 2 "Left" 1 "comp" 1.21133385434 1 FALSE
"24296" 13 2 "Right" -1.5 "equ" 1.17604721751 0 FALSE
"24297" 13 2 "Left" 0 "comp" 1.52882006476 1 FALSE
"24298" 13 2 "Bottom" 2 "equ" 1.32886897176 0 TRUE
"24299" 13 2 "Top" -0.5 "equ" 0.87025307845 1 TRUE
"24300" 13 2 "Bottom" -2 "comp" 0.764401216846 0 TRUE
"24301" 13 2 "Right" 0 "equ" 1.24639512034 0 FALSE
"24302" 13 2 "Top" 0.5 "equ" 1.32908667695 0 TRUE
"24303" 13 2 "Top" -2 "equ" 0.89380471615 1 TRUE
"24304" 13 2 "Left" 2 "comp" 1.39948019055 1 FALSE
"24305" 13 2 "Top" -1 "equ" 1.41123013775 1 TRUE
"24306" 13 2 "Bottom" -1 "comp" 0.858549125289 0 TRUE
"24307" 13 2 "Left" 0 "comp" 1.55229581229 0 FALSE
"24308" 13 2 "Right" -1 "equ" 1.29356777013 0 FALSE
"24309" 13 2 "Right" 0 "comp" 1.63467805888 0 FALSE
"24310" 13 2 "Top" 2 "comp" 0.882005708627 1 TRUE
"24311" 13 2 "Bottom" -1.5 "comp" 0.811461564503 1 TRUE
"24312" 13 2 "Bottom" 1.5 "comp" 0.72912569523 1 TRUE
"24313" 13 2 "Right" -1.5 "comp" 0.870227015141 0 FALSE
"24314" 13 2 "Left" -1.5 "comp" 0.940800672121 0 FALSE
"24315" 13 2 "Top" 0 "equ" 1.22306233765 0 TRUE
"24316" 13 2 "Bottom" -2 "equ" 0.976081559726 1 TRUE
"24317" 13 2 "Top" 2 "comp" 0.905529749914 1 TRUE
"24318" 13 2 "Top" -1 "equ" 1.38784561177 1 TRUE
"24319" 13 2 "Bottom" -1 "equ" 0.835032366391 1 TRUE
"24320" 13 2 "Top" 0.5 "equ" 0.717366932498 0 TRUE
"24321" 13 2 "Right" 1.5 "equ" 1.3524106441 1 FALSE
"24322" 13 2 "Top" -2 "comp" 1.49353457775 0 TRUE
"24323" 13 2 "Top" 0 "equ" 1.55233184095 1 TRUE
"24324" 13 2 "Right" 0.5 "comp" 2.37554565235 1 FALSE
"24325" 13 2 "Bottom" 0.5 "comp" 0.740862994076 1 TRUE
"24326" 13 2 "Right" 1.5 "comp" 0.846727887299 1 FALSE
"24327" 13 2 "Top" 0 "equ" 1.45823644238 0 TRUE
"24328" 13 2 "Right" 2 "equ" 0.870309804435 0 FALSE
"24329" 13 2 "Left" 1.5 "equ" 1.05838561643 0 FALSE
"24330" 13 2 "Right" 1 "comp" 1.21127061252 1 FALSE
"24331" 13 2 "Bottom" 1 "equ" 1.18776956826 0 TRUE
"24332" 13 2 "Left" 2 "comp" 2.35203885885 1 FALSE
"24333" 13 2 "Bottom" -2 "equ" 1.2583512742 0 TRUE
"24334" 13 2 "Top" -1.5 "comp" 1.44651025879 0 TRUE
"24335" 13 2 "Right" 2 "equ" 1.19953637995 0 FALSE
"24336" 13 2 "Bottom" 0.5 "comp" 1.14073375078 1 TRUE
"24337" 13 2 "Top" -0.5 "comp" 1.89338348729 1 TRUE
"24338" 13 2 "Left" 1 "comp" 2.58724669254 1 FALSE
"24339" 13 2 "Left" -1 "equ" 1.39943917919 1 FALSE
"24340" 13 2 "Bottom" -0.5 "comp" 1.23484294755 1 TRUE
"24341" 13 2 "Top" 2 "comp" 0.670317316792 1 TRUE
"24342" 13 2 "Top" 1 "comp" 0.670326898893 1 TRUE
"24343" 13 2 "Top" 0.5 "comp" 0.799687853694 1 TRUE
"24344" 13 2 "Bottom" 1.5 "comp" 0.729150225394 0 TRUE
"24345" 13 2 "Right" -1.5 "comp" 0.870241196637 0 FALSE
"24346" 13 2 "Bottom" 1 "comp" 0.905492188103 1 TRUE
"24347" 13 2 "Right" -2 "comp" 0.752670433838 0 FALSE
"24348" 13 2 "Left" 0.5 "equ" 1.22308763438 1 FALSE
"24349" 13 2 "Top" 1.5 "comp" 1.07020532127 1 TRUE
"24350" 13 2 "Top" 1 "comp" 0.658543605998 1 TRUE
"24351" 13 2 "Right" -2 "comp" 0.658530191082 0 FALSE
"24352" 13 2 "Right" 0.5 "comp" 0.823212661548 0 FALSE
"24353" 13 2 "Bottom" 1.5 "equ" 1.30516248741 0 TRUE
"24354" 13 2 "Left" 1 "equ" 0.905556963058 1 FALSE
"24355" 13 2 "Left" -1 "equ" 0.799656807707 0 FALSE
"24356" 13 2 "Right" -2 "comp" 1.15270906883 0 FALSE
"24357" 13 2 "Right" -2 "equ" 1.1759973906 0 FALSE
"24358" 13 2 "Left" 2 "equ" 1.31721637864 0 FALSE
"24359" 13 2 "Left" 1 "equ" 0.834972574128 0 FALSE
"24360" 13 2 "Top" -2 "equ" 1.01138927718 0 TRUE
"24361" 13 2 "Left" -2 "equ" 0.811471529873 0 FALSE
"24362" 13 2 "Top" -1 "comp" 1.89338885326 0 TRUE
"24363" 13 2 "Left" -2 "comp" 2.77540069443 0 FALSE
"24364" 13 2 "Right" -1 "equ" 2.17559685907 1 FALSE
"24365" 13 2 "Top" -2 "comp" 1.38775324039 0 TRUE
"24366" 13 2 "Top" -1.5 "equ" 1.99922998292 0 TRUE
"24367" 13 2 "Right" -0.5 "equ" 1.75227296857 0 FALSE
"24368" 13 2 "Right" 0 "equ" 0.846688025806 1 FALSE
"24369" 13 2 "Top" -0.5 "equ" 0.940819069743 1 TRUE
"24370" 13 2 "Bottom" -0.5 "equ" 0.787922191856 1 TRUE
"24371" 13 2 "Left" 2 "equ" 0.823171266893 0 FALSE
"24372" 13 2 "Bottom" 0.5 "equ" 1.11729403192 0 TRUE
"24373" 13 2 "Right" -2 "comp" 0.811453898816 0 FALSE
"24374" 13 2 "Top" 0.5 "comp" 1.69353856389 0 TRUE
"24375" 13 2 "Left" 0.5 "comp" 1.3759622818 1 FALSE
"24376" 13 2 "Top" 1 "equ" 1.11720511009 0 TRUE
